id	flag	text	ref
Thoughts/the_bow_collector/Description	0	Іскри сиплються зі струмоприймача трамвая номер 42, немов яскравий сніг. Повільно, вниз по схилу від Вояджер-Роуд, потім на схід на B206, через річку і туди, де немає закритих заводів і руїн. Вчитися. В академію. Електричні дроти пливуть над головою, і струмоприймач біжить по них, як смичок по струнах. Спалах. Вона стоїть біля заднього вікна і тримається за поручень. Вона у своєму весняному плащі, махає тобі рукою.	Искры сыплются с токоприемника трамвая номер 42, словно яркий снег. Медленно, вниз по склону от Вояджер-Роуд, потом на восток на B206, через реку и туда, где нет закрытых заводов и развалин. Учиться. В академию. Электрические провода плывут над головой, и токоприемник бежит по ним, как смычок по струнам. Вспышка. Она стоит у заднего окна и держится за поручень. Она в своем весеннем плаще, машет тебе рукой.
Thoughts/the_bow_collector/DisplayName	0	Струмоприймач	Токоприемник
Thoughts/the_bow_collector/Research/-1 Authority	0	Пекло на землі	Ад на земле
Thoughts/the_bow_collector/Research/-1 Hand/Eye Coordination	0	Пекло на землі	Ад на земле
Thoughts/the_destroyer/Completion/+1 Pain Threshold	0	Товстошкірий	Толстокожий
Thoughts/the_destroyer/CompletionDescription	0	Узріть же - протипредметний спецзагін. Караючий ангел Господа, правиця Його гніву, покликана вразити малі еманації Князя Темряви: стійки для взуття, магнітофони, мотокарети. І двері. Так багато дверей... Ти не просто розбиваєш усе це на друзки. Ти *перековуєш* всесвіт. Небесні ковадла - смертним хробакам. Віддайся ж цьому заняттю! Будь хоробрим. *Нанеси удар* вигляду творіння. З горнила твоєї люті - нова реальність. До речі, добре б *знову* роз'їбати свій номер.	Узри же противопредметный спецотряд. Карающий ангел Господа, десница Его гнева, призванная поразить малые эманации Князя Тьмы: стойки для обуви, магнитофоны, мотокареты. И двери. Так много дверей... Ты не просто разбиваешь всё это в труху. Ты *перековываешь* вселенную. Небесные наковальни — смертным червям. Предайся же этому занятию! Будь храбрым. *Нанеси удар* облику творения. Из горнила твоей ярости — новая реальность. Кстати, хорошо бы *снова* разнести свой номер.
Thoughts/the_destroyer/Description	0	Поглянь на свої руки. Бачиш, скільки на них синців? Бачиш ці маленькі шрами? Це речовий доказ номер один. Матеріальний світ стримує тебе. Контейнери, поштові скриньки, двері, стільці - все це твої вороги. І завжди були ворогами. Самі атоми змовилися проти тебе, збираючись у ненависні тобі форми і структури. Ти - енергія, що застрягла в тілі. Дух, що застряг у матерії. Вирвись на свободу! Побий цей ліхтарний стовп! Нехай знає, що предмети - хуйня!	Взгляни на свои руки. Видишь, сколько на них синяков? Видишь эти маленькие шрамы? Это вещдок номер один. Материальный мир сдерживает тебя. Контейнеры, почтовые ящики, двери, стулья — все это твои враги. И всегда были врагами. Сами атомы сговорились против тебя, собираясь в ненавистные тебе формы и структуры. Ты — энергия, застрявшая в теле. Дух, застрявший в материи. Вырвись на свободу! Избей этот фонарный столб! Пусть знает, что предметы — отстой!
Thoughts/the_destroyer/DisplayName	0	Протипредметний спецзагін	Противопредметный спецотряд
Thoughts/the_destroyer/Research/-2 Pain Threshold	0	Боляче!	Больно!
Thoughts/the_destroyer/Tooltip: Attacking physical objects heals damage/StringParameter	0	Напад на фізичні об'єкти компенсує шкоду	Нападение на физические объекты компенсирует урон
Thoughts/the_waste_land_of_reality/Completion/+1 Psyche	0	Повернення особистості	Возвращение личности
Thoughts/the_waste_land_of_reality/Completion/-1 Inland Empire	0	Тверезий	Трезвый
Thoughts/the_waste_land_of_reality/Completion/-1 Physical Instrument	0	Безсоння	Бессонница
Thoughts/the_waste_land_of_reality/Completion/-1 Suggestion	0	Нудний	Скучный
Thoughts/the_waste_land_of_reality/CompletionDescription	0	Вітаю: ти протверезів. Твоєму тілу знадобиться неабияка кількість часу, щоб пригадати, як переробляти хоч що-небудь, крім цукру з алкоголю, тож скоро на тебе нападе голод. Харчуйся рясно. Через кілька тижнів відновляться координація і рівновага. Через два місяці ти зможеш спати, як нормальна людина. Повне відновлення, втім, займе роки. Це буде тяжко. І страшенно нудно. Не очікуй якихось нових нагород і оплесків. Для звичайних людей - вони завжди так.	Поздравляю: ты протрезвел. Твоему телу понадобится изрядное количество времени, чтобы вспомнить, как перерабатывать хоть что-нибудь, кроме сахара из алкоголя, так что скоро на тебя нападет жор. Питайся обильно. Через пару недель восстановятся координация и равновесие. Через два месяца ты сможешь спать, как нормальный человек. Полное восстановление, впрочем, займет годы. Это будет тягостно. И ужасно скучно. Не ожидай каких-то новых наград и аплодисментов. Обычные люди — они всегда так.
Thoughts/the_waste_land_of_reality/Description	0	Від твоєї уваги не вислизнув той факт, що ти алкоголік. І що це хвороба. І вона тебе вбиває. Ти повзеш по життю на колінах, волочачи землею роздуте від браги черево, твої думки то заплітаються, то мчать скаженим галопом, волосся злиплося від сьогоднішнього поту і вчорашньої блювоти. Напевно, вони справді мають рацію. Що завгодно краще, ніж таке. Навіть сувора реальність. Може, ти зумієш кинути?	От твоего внимания не ускользнул тот факт, что ты алкоголик. И что это болезнь. И она тебя убивает. Ты ползешь по жизни на коленях, волоча по земле раздутое от браги брюхо, твои мысли то заплетаются, то несутся бешеным галопом, волосы слиплись от сегодняшней испарины и вчерашней блевоты. Наверное, они действительно правы. Что угодно лучше, чем такое. Даже суровая реальность. Может, ты сумеешь бросить?
Thoughts/the_waste_land_of_reality/DisplayName	0	Пустеля реальності	Пустошь реальности
Thoughts/the_waste_land_of_reality/Research/-2 Physical Instrument	0	Безсоння	Бессонница
Thoughts/the_waste_land_of_reality/Tooltip: No positive effects from alcohol/StringParameter	0	Алкоголь не дає позитивних ефектів	Алкоголь не дает положительных эффектов
Thoughts/the_way_home/CompletionDescription	0	Ми майже на місці! Будинок чекає на тебе. Проходь повз 41-шу дільницю і через ринок. Повз ідейний центр Бугі-стріт до іншого берега озера - замерзлого ока в центрі району. Потім повз відеопрокат на розі. Там, у кінці засадженої соснами вулиці, стоїть невеликий, не більший за сірникову коробку, будиночок. Вояджер-Роуд, будинок 11. Ти тут більше не живеш. Той час давно минув, людей не залишилося. Навіщо ти прийшов сюди? Чому досі тут? І де дилер? Треба повернутися на роботу. Зараз це все, що в тебе залишилося.	Мы почти на месте! Дом ждет тебя. Проходи мимо 41-го участка и через рынок. Мимо идейного центра Буги-стрит к другому берегу озера — замерзшего глаза в центре района. Потом мимо видеопроката на углу. Там, в конце засаженной соснами улицы, стоит небольшой, не больше спичечного коробка, домик. Вояджер-Роуд, дом 11. Ты здесь больше не живешь. То время давно прошло, людей не осталось. Зачем ты пришел сюда? Почему до сих пор здесь? И где дилер? Надо вернуться на работу. Сейчас это все, что у тебя осталось.
Thoughts/the_way_home/Description	0	Давай перемотаємо назад. Пройдемо твоїми п'яними слідами назад до будинку. Перестрибнемо через розведений міст через канал на південний захід звідси. Впадемо. Піднімемося. Через 20 хвилин звернемо з асфальтованої вулиці й побредемо через двори, лякаючи дітей. Пройдемо під величезною естакадою автошляху 8/81, аж поки не доберемося до району відчуження в Північному Джемроку. У цю пору року вулиці замерзли, вкриті льодом. Підемо Мейн-стріт до Пердішен - тут убік відходить провулок, і відбилися в багнюці сліди твоїх підошов.	Давай перемотаем назад. Пройдем по твоим пьяным следам назад до дома. Перепрыгнем через разведенный мост через канал к юго-западу отсюда. Упадем. Поднимемся. Через 20 минут свернем с асфальтированной улицы и побредем через дворы, пугая детей. Пройдем под громадной эстакадой автодороги 8/81, пока не доберемся до района отчуждения в Северном Джемроке. В это время года улицы замерзли, покрыты льдом. Пойдем по Мэйн-стрит до Пердишен — здесь в сторону отходит переулок, и в грязи отпечатались следы твоих подошв.
Thoughts/the_way_home/DisplayName	0	Самотня дорога додому	Одинокая дорога домой
Thoughts/the_way_home/Research/+1 Encyclopedia	0	Пам'ять про події повертається	Память о событиях возвращается
Thoughts/the_way_home/Tooltip: Speed gives +1 PSY/StringParameter	0	Спіди дають 1 ПСІ	Спиды дают 1 ПСИ
Thoughts/torque_dork/Completion/+2 Interfacing	0	Поставлено магнієвий колектор	Поставлен магниевый коллектор
Thoughts/torque_dork/CompletionDescription	0	Ти по лікті занурився в нутро мотокарети. "Купрі" сорокового року. Знявши кришку капота, ти вслухаєшся у звук. Ось він, це клацання. Невже *вже* полетіли шатунні підшипники? А якщо головку все одно міняти, то якраз можна поставити новий спарений турбокомпресор із магнієвим колектором. Хтось може сказати, що двісті сил - перебір для цієї ластівки, але ти любиш, щоб все було *надійно*, тож ззаду... Стоп, а про що ми взагалі розмовляли? Що ми *робили*?	Ты по локти погрузился в нутро мотокареты. «Купри» сорокового года. Сняв крышку капота, ты вслушиваешься в звук. Вот он, этот щелчок. Неужели *уже* полетели шатунные подшипники? А если головку все равно менять, то как раз можно поставить новый спаренный турбокомпрессор с магниевым коллектором. Кто-то может сказать, что двести сил — перебор для этой ласточки, но ты любишь, чтобы все было *надежно*, так что сзади... Стоп, а о чем мы вообще разговаривали? Что мы *делали*?
Thoughts/torque_dork/Description	0	Людські стосунки абстракті, відкриті для інтерпритації.. Вона каже, що *завжди* зробить щось. Ні, не зробить. У неї не вистачить механічної довговічності навіть на десяток років, не кажучи вже про все життя! Але не такими є машини. Якщо в тебе впав тиск у циліндрі, то ти знаєш: або прокладка головки полетіла, або корпус тріснув. Хоча насправді *може бути* і так, що зносилися поршні... або поршневі кільця. А може, з клапанами проблема? Стоп...	Человеческие отношения абстрактны и всегда открыты для двоякого толкования. Она говорит, что *всегда* будет что-то делать. Но это неправда. У нее не хватит механической долговечности даже на десяток лет, не говоря уже обо всей жизни! Но не таковы машины. Если у тебя упало давление в цилиндре, то ты знаешь: либо прокладка головки полетела, либо корпус треснул. Хотя на самом деле *может быть* и так, что износились поршни... или поршневые кольца. А может, с клапанами проблема? Стоп...
Thoughts/torque_dork/DisplayName	0	СТО-сексуал	Механофил
Thoughts/torque_dork/Research/-2 Conceptualization	0	Механофілія	Механофилия
Thoughts/trant_heidelstam/Completion/-2 Suggestion	0	Пафосний мудак	Надменный мудила
Thoughts/trant_heidelstam/CompletionDescription	0	Тому що ти вдома, тупий лягавий, а не з цими кретинами від мистецтва. Ти їх терпіти не можеш, їх ніхто терпіти не може, навіть вони самі. Тебе від цього нудить - від усієї цієї індустрії, побудованої на навмисній недбалості та ігристому вині. І, давай уже будемо чесними, на схемах ухилення від податків. Центр "Тілі-Тілі-Бом" - серце цього нечестивого симбіозу естетики та оптимізації податків, і ти, інтерналізувавши його сутність, тепер теж можеш претендувати на свій шматочок!	Потому что ты дома, тупой легавый, а не с этими кретинами от искусства. Ты их терпеть не можешь, их никто терпеть не может, даже они сами. Тебя от этого тошнит — от всей этой индустрии, построенной на нарочитой небрежности и игристом вине. И, давай уж будем честными, на схемах ухода от налогов. Центр «Тили-Тили-Бом» — сердце этого нечестивого симбиоза эстетики и оптимизации налогов, и ты, интернализировав его сущность, теперь тоже можешь претендовать на свой кусочек!
Thoughts/trant_heidelstam/Description	0	Сьогодні вечір середи, а це означає, що відбувається щось жахливо захоплююче. Люди зібралися під розгойданим дахом трофейної будівлі дивної форми, потягуючи вино й обмінюючись думками. Зірки сьогоднішньої вистави - двадцятидев'ятирічні диво-близнюки Гай і Кіт Йости, старші куратори цієї художньої виставки. Це найкрутіша подія року, і всі кльові пацани вже підтвердили участь. А ти де? Чому ти не там?	Сегодня вечер среды, а это значит, что идет до ужаса увлекательное действо. Люди собрались под вздымающейся крышей причудливого трофейного здания, потягивая вино и обмениваясь мнениями. Звезды сегодняшнего представления — двадцатидевятилетние чудо-близнецы Гай и Кит Йосты, старшие кураторы этой художественной выставки. Это самое крутецкое событие года, и все модные ребята уже подтвердили участие. А ты где? Почему ты не там?
Thoughts/trant_heidelstam/DisplayName	0	Центр "Тілі-Тілі-Бом"	Центр «Тили-Тили-Бом»
Thoughts/trant_heidelstam/Research/-1 Suggestion	0	Чужинець	Чужак
Thoughts/trant_heidelstam/Tooltip: Encyclopedia passives give +10 XP and +2 reál/QuipLine	0	Пасивні перевірки Енциклопедії дають +10 очок досвіду і +2 реала	Пассивные проверки Энциклопедии дают +10 очков опыта и +2 реала
Thoughts/ultraliberal/Completion/-1 Empathy	0	Вважає себе ділком або щось на кшталт	Считает себя дельцом или что-то вроде
Thoughts/ultraliberal/CompletionDescription	0	Виявилося, що гангстери з Комітету з фінансового нагляду сховали мільйони наших чесно зароблених дивідендів там, де ми здогадаємося шукати в останню чергу: у серцях і головах простих ревашольців! Неси благу звістку про дерегулювання *народу*. Розкажи про закордонні тарифні збори. Мовчи про сумарний податковий тягар у 98%. Проповідуй, о, проповідник! Звільни братів. Податки - це расизм!	Оказалось, что гангстеры из Комитета по финансовому надзору спрятали миллионы наших честно заработанных дивидендов там, где мы догадаемся искать в последнюю очередь: в сердцах и головах простых ревашольцев! Неси благую весть о дерегулировании *народу*. Расскажи о заграничных тарифных сборах. Вещай о суммарном налоговом бремени в 98 %. Проповедуй, о, проповедник! Освободи братьев. Налоги — это расизм!
Thoughts/ultraliberal/Description	0	Насамперед, якщо ти примудрився підхопити якусь погану ідеологію, притримай коней. Боротьба з непрямими податками в павутинній державі підходить для *будь-якого* кредо. Так, це настільки круто. Ти тепер крутий анархіст. Якщо, звісно, ти хочеш бути крутим анархістом. Втім, неважливо! До твоїх послуг нове джерело доходу: давай спробуємо повернути собі трохи *любові*, яку вкрали грабіжники, що засіли на митниці, і *бандити* з Островалійського комітету з фінансового нагляду і конкуренції.	Прежде всего, если ты умудрился подхватить какую-то дурную идеологию, придержи коней. Борьба с непрямыми налогами в паутинном государстве подходит для *любого* кредо. Да, это настолько круто. Ты теперь крутой анархист. Если, конечно, ты хочешь быть крутым анархистом. Впрочем, неважно! К твоим услугам новый источник дохода: давай попробуем вернуть себе немного *любви*, которую украли засевшие на таможне грабители и *бандиты* из Островалийского комитета по финансовому надзору и конкуренции.
Thoughts/ultraliberal/DisplayName	0	Способи непрямого оподаткування	Способы косвенного налогообложения
Thoughts/ultraliberal/Research/-2 Empathy	0	Холоднокровний	Хладнокровный
Thoughts/ultraliberal/Tooltip: Ultraliberal dialogue options give 1 reál/StringParameter	0	Ультраліберальні варіанти в діалогах дають +1 реал	Ультралиберальные варианты в диалогах дают +1 реал
Thoughts/welkin_generator/Completion/+1 Inland Empire	0	У новому житті	В новой жизни
Thoughts/welkin_generator/Completion/+1 Rhetoric	0	Біля моря	У моря
Thoughts/welkin_generator/Completion/+1 Suggestion	0	Прокинься.	Проснись
Thoughts/welkin_generator/CompletionDescription	0	Що як ти не втрачав пам'ять? Що як щось у Мартінезі сховало її по коробках? Щоб ти міг поступово відкривати по одній коробці за раз. Щоб міг *вибирати*, які частини залишити. Викинути майже все. Залишити лише квіти на підвіконні. Лише звук радіо вдалині. Прибрати всіх акторів, усі темні тіні, і залишити тільки натюрморти і безтурботний шум далеких хвиль. І нехай усі це знали - усі, крім тебе. Вона скоро прийде. Ось і все.	Что если ты не терял память? Что если что-то в Мартинезе спрятало ее по коробкам? Чтобы ты мог постепенно открывать по одной коробке за раз. Чтобы мог *выбирать*, какие части оставить. Выбросить почти все. Оставить лишь цветы на подоконнике. Лишь звук радио вдалеке. Убрать всех актеров, все темные тени, и оставить только натюрморты и безмятежный шум далеких волн. И пусть все это знали — все, кроме тебя. Она скоро придет. Вот и все.
Thoughts/welkin_generator/Description	0	У твоїх снах хтось влаштувався; хтось блукає ними і щось шукає. Прибирається, наводить лад. Прибирає в комору нездійснені мрії, ховає по коробках старий біль. Найгірші кошмари поки що опустили голову. Після темряви на дверях спальні тепер пляма світла. Тремтіння опущених повік на весняному сонці. Думка, яка зароджується, лише щоб зникнути знову. І все ж ти бачиш, як з'являється система...	В твоих снах кто-то обосновался; кто-то бродит по ним и что-то ищет. Убирается, наводит порядок. Убирает в кладовку несбывшиеся мечты, прячет по коробкам старую боль. Самые худшие кошмары пока что опустили голову. После темноты на двери спальни теперь пятно света. Дрожь опущенных век на весеннем солнце. Мысль, которая зарождается, лишь чтобы исчезнуть снова. И все же ты видишь, как появляется система...
Thoughts/welkin_generator/DisplayName	0	Прибирання в кімнатах	Уборка в комнатах
Thoughts/white_mourning/CompletionDescription	0	...Маленький чоловічок стає дедалі меншим і меншим, і ти піднімаєшся над його ляльковим маленьким світом. Ти бачиш його в снігу, на вулиці, у крамничці на розі і, нарешті, у будиночку не більшому за сірникову коробку. Він сидить біля вікна, білі квіти стоять на підвіконні. Ти звідси відчуваєш їхній запах... їхній сморід. Білий траур. Сучасна смерть. Розлучення - або щось таке. Усе, що тобі залишається, - якнайбільше віддалитися від нього, зробити його ще меншим. Щоб він став менш *тобою*.	...Маленький человечек становится все меньше и меньше, и ты поднимаешься над его кукольным мирком. Ты видишь его в снегу, на улице, в магазинчике на углу и, наконец, в домике не больше спичечного коробка. Он сидит у окна, белые цветы стоят на подоконнике. Ты отсюда чувствуешь их запах... их зловоние. Белый траур. Современная смерть. Развод — или что-то подобное. Все, что тебе остается, — как можно больше отдалиться от него, сделать его еще меньше. Чтобы он стал менее *тобой*.
Thoughts/white_mourning/Description	0	Ти бачиш самого себе зверху. Ти відрубався на синіх плитках підлоги в готельному номері. Навіть із такої відстані ти бачиш, як тремтять у тебе повіки - при згадці чого? Величезний білий об'єкт, що випускає солодкий запах, немов конвалія. Маленький чоловічок забув своє ім'я, але пам'ятає це відчуття. І - дивись-но - він ворушиться! Відчуття оживило його. Він машинально тягнеться за найкращим другом свого почуття - пляшкою "Червоного командора". Він одягає своє диско-вбрання і стає все меншим і меншим...	Ты видишь самого себя сверху. Ты отрубился на синих плитках пола в гостиничном номере. Даже с такого расстояния ты видишь, как дрожат у тебя веки — при упоминании чего? Громадный белый объект, испускающий сладкий запах, словно ландыш. Маленький человечек забыл свое имя, но помнит свое чувство. И — гляди-ка — он шевелится! Чувство привело его в движение. Он машинально тянется за лучшим другом своего чувства — бутылкой «Красного командора». Он надевает свой диско-наряд и становится все меньше и меньше...
Thoughts/white_mourning/DisplayName	0	Білий траур	Белый траур
Thoughts/white_mourning/Research/-1 Authority	0	Маленький чоловічок стає все далі	Маленький человечек становится все дальше
Thoughts/wild_pines/CompletionDescription	0	Тому що він і був. П'ятнадцятий індо-клан складався з восьми дітей з Фобура і Північного Джемрока, які тікали від диких псів з долини, ховали монетки під камінням і крали вивішену сушитися білизну, - а часом і мідні дроти телефонних ліній. Можливо, ти був *одним із них*. Мабуть, це дитячий спогад. П'ятнадцята індо-клан була *твоїм* індо-кланом, який мала намір очолити Островалію. Усі інші з нього загинули. Розбилися або передознулися. Залишився тільки ти.	Потому что она и была. Пятнадцатая индотриба состояла из восьми детей из Фобура и Северного Джемрока, которые бегали от диких псов из долины, прятали монетки под камнями и воровали вывешенное сушиться белье, — а порой и медные провода телефонных линий. Возможно, ты был *одним из них*. Должно быть, это детское воспоминание. Пятнадцатая индотриба была *твоей* индотрибой, намеревавшейся возглавить Островалию. Все остальные из нее погибли. Разбились или передознулись. Остался только ты.
Thoughts/wild_pines/Description	0	"Вайлд Пайнс", "Фельд", "Купрі", "Трісентенніал", "Вільє-Ласалль"... назви ревашольських індо-кланів спливають у тебе в голові після згадки *"Вайлд Пайнс "*. Королівські монополії, спрути і марліни, здебільшого вимерлі: "ІБП", "Експандер", "Сен-Батист", "Яскрава зірка", "ЛАМ", "Респлендент", "Східно-острівна компанія", "Вельтер", "Елькассет"... але однієї бракує, чи не так? Зачекай, ні. Їх було всього чотирнадцять. То чому ж тобі здається, що був *п'ятнадцятий* індо-клан?	«Уайлд Пайнс», «Фельд», «Купри», «Трисентенниал», «Вилье-Ласалль»... названия ревашольских индотриб всплывают у тебя в голове после упоминания *«Уайлд Пайнс»*. Королевские монополии, спруты и марлины, по большей части вымершие: «ИБП», «Экспандер», «Сен-Батист», «Яркая звезда», «ЛАМ», «Респлендент», «Восточно-островалийская компания», «Вельтер», «Элькассет»... но одной не хватает, верно? Погоди, нет. Их было всего четырнадцать. Так почему же тебе кажется, что была *пятнадцатая* индотриба?
Thoughts/wild_pines/DisplayName	0	П'ятнадцятий індо-клан	Пятнадцатая индотриба
Tips/TIP_1	0	Не бійтеся говорити *дивні* речі. Люди на багато що можуть закрити очі, коли справа стосується представників влади. Наприклад, поліцейських.	Не бойтесь говорить *странные* вещи. Люди на многое могут закрыть глаза, когда дело касается представителей власти. Например, полицейских.
Tips/TIP_10	0	Щоб отримати додаткову інформацію в діалогах, обирайте фрази, які починаються зі слів "хвилиночку" або "постривай".	Чтобы получить дополнительную информацию в диалогах, выбирайте фразы, которые начинаются со слов «минутку» или «погоди».
Tips/TIP_11	0	У журналі на вкладці "Карта" відображаються всі білі перевірки, які ви можете вибрати знову.	В журнале на вкладке «Карта» отображаются все белые проверки, которые вы можете выбрать снова.
Tips/TIP_12	0	За очки навичок також можна купувати нові комірки в шафці думок або забувати старі думки!	За очки навыков также можно покупать новые ячейки в шкафчике мыслей или забывать старые мысли!
Tips/TIP_13	0	Щоб бачити в темряві, помістіть ліхтарик в активний інвентар.	Чтобы видеть в темноте, поместите фонарик в активный инвентарь.
Tips/TIP_14	0	Бракує бойового духу? Витратьте очки на Силу волі!	Не хватает боевого духа? Потратьте очки на Силу воли!
Tips/TIP_15	0	Не вистачає здоров'я? Витратьте очки на Стійкість!	Не хватает здоровья? Потратьте очки на Стойкость!
Tips/TIP_16	0	Робота поліцейського важка. Не забувайте відпочивати - поговоріть із новими людьми, досліджуйте світ.	Работа полицейского тяжела. Не забывайте отдыхать — поговорите с новыми людьми, исследуйте мир.
Tips/TIP_17	0	Ви можете лягти спати після 21:00. Сон повністю відновлює здоров'я і бойовий дух.	Вы можете лечь спать после 21:00. Сон полностью восстанавливает здоровье и боевой дух.
Tips/TIP_18	0	Більшість людей лягають спати після 21:00 або трохи пізніше. Вночі вулиці набагато безлюдніші. До 2:00 засинають абсолютно всі.	Большинство людей ложатся спать после 21:00 или немного позже. Ночью улицы гораздо пустыннее. К 2:00 засыпают абсолютно все.
Tips/TIP_19	0	Не можете відкрити контейнер? Помістіть в активний інвентар фомку!	Не можете открыть контейнер? Поместите в активный инвентарь монтировку!
Tips/TIP_2	0	Потрібно вбити час? Купіть книжку. Коли читаєш, час летить.	Нужно убить время? Купите книгу. Когда читаешь, время летит.
Tips/TIP_20	0	Вимовляйте правильно: "Ревашоль", "Оранія", "Клаас'є"	Произносите правильно: «Ревашоль», «Орания», «Клаасье»
Tips/TIP_5	0	Досягли ліміту в прокачуванні навички? Наркотики підвищують ліміт. Але вони *шкідливі* для здоров'я.	Достигли лимита в прокачке навыка? Наркотики повышают лимит. Но они *вредны* для здоровья.
Tips/TIP_6	0	Випробувати удачу з червоними перевірками можна тільки один раз. Білі перевірки можна буде вибрати знову, поліпшивши відповідну навичку.	Испытать удачу с красными проверками можно только один раз. Белые проверки можно будет выбрать снова, улучшив соответствующий навык.
Tips/TIP_7	0	У більшості перевірок є секретні модифікатори складності. Ви можете розблокувати білу перевірку, поговоривши з певною людиною.	У большинства проверок есть секретные модификаторы сложности. Вы можете разблокировать белую проверку, поговорив с определенным человеком.
Tips/TIP_8	0	Не вистачає грошей? Помістіть в активний інвентар поліетиленовий пакет, збирайте пляшки та здавайте їх у магазинчику "Фріттте"!	Не хватает денег? Поместите в активный инвентарь полиэтиленовый пакет, собирайте бутылки и сдавайте их в магазинчике «Фриттте»!
Tips/TIP_9	0	Якщо ви хочете зробити щось потай від лейтенанта Кіцураги, втечіть, поки він спить.	Если вы хотите сделать что-то втайне от лейтенанта Кицураги, улизните, пока он спит.
VIBRATION_PLAYSTATION	0	Функція вібрації	Функция вибрации
VIBRATION_SWITCH	0	Ефект HD Rumble	Эффект HD Rumble
VIBRATION_XBOX	0	Вібрація	Вибрация
VISCAL_FENCE_CONCEPT_OF_COOL_CAVALRY	0	Концепт "крутої" франконегрійської кавалерії?	Концепт «крутой» франконегрийской кавалерии?
VISCAL_FENCE_CRASH	0	УДАР	УДАР
VISCAL_FENCE_GUNPOWDER	0	ПОРОХ	ПОРОХ
VISCAL_FENCE_LAMELLAR	0	ЛУСКАТИЙ СЛІД	ЧЕШУЙЧАТЫЙ СЛЕД
VISCAL_FENCE_REVERSE	0	ЗАДНІЙ ХІД	ЗАДНИЙ ХОД
VISCAL_FENCE_START	0	ПОЧАТОК РУХУ	НАЧАЛО ДВИЖЕНИЯ
VISCAL_FENCE_TURN	0	ПОВОРОТ	ПОВОРОТ
VISCAL_FOOTPRINTS_FOOTPRINTS	0	СЛІДИ ВЗУТТЯ	СЛЕДЫ ОБУВИ
VISCAL_FOOTPRINTS_PAIRS	0	8 ПАР	8 ПАР
VISCAL_NEST_TRAJECTORIES	0	ТРАЕКТОРІЇ	ТРАЕКТОРИИ
VISCAL_SAMARAN_ACCELERATION	0	ПРИСКОРЕННЯ	УСКОРЕНИЕ
VISCAL_SAMARAN_BILLBOARD	0	РЕКЛАМНИЙ ЩИТ	РЕКЛАМНЫЙ ЩИТ
VISCAL_SAMARAN_IMPACT	0	МІСЦЕ УДАРУ	МЕСТО УДАРА
WEEKDAY_0	0	НЕДІЛЯ	ВОСКРЕСЕНЬЕ
WEEKDAY_1	0	Понеділок	Понедельник
WEEKDAY_2	0	Вівторок	Вторник
WEEKDAY_3	0	Середа	Среда
WEEKDAY_4	0	Четвер	Четверг
WEEKDAY_5	0	П'ятниця	Пятница
WEEKDAY_6	0	Субота	Суббота
WEEKDAY_HIDDEN	0	Приховано	Скрыто
WEEKDAY_NEW_INFO	0	Доступна нова інформація	Доступна новая информация
SETTINGS_DYSLEXIC_FONT	0	Шрифт для дислексиків	Шрифт для дислексиков
